"filename", "language", "C#", "JavaScript", "Markdown", "CSS", "JSON", "XML", "Razor", "Properties", "comment", "blank", "total"
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\flowbite\flowbite.phoenix.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 2
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\flowbite\flowbite.turbo.js", "JavaScript", 0, 7249, 0, 0, 0, 0, 0, 0, 636, 648, 8533
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\flowbite\flowbite.turbo.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 2
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\css\annotations\popup.css", "CSS", 0, 0, 0, 269, 0, 0, 0, 0, 2, 40, 311
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\css\annotations\popup.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\css\highcharts.css", "CSS", 0, 0, 0, 985, 0, 0, 0, 0, 73, 245, 1303
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\css\highcharts.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\css\stocktools\gui.css", "CSS", 0, 0, 0, 219, 0, 0, 0, 0, 22, 56, 297
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\css\stocktools\gui.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\css\themes\dark-unica.css", "CSS", 0, 0, 0, 103, 0, 0, 0, 0, 13, 28, 144
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\css\themes\dark-unica.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\css\themes\grid-light.css", "CSS", 0, 0, 0, 39, 0, 0, 0, 0, 2, 9, 50
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\css\themes\grid-light.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\css\themes\sand-signika.css", "CSS", 0, 0, 0, 59, 0, 0, 0, 0, 8, 16, 83
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\css\themes\sand-signika.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\A11yI18n.js", "JavaScript", 0, 123, 0, 0, 0, 0, 0, 0, 167, 1, 291
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\A11yI18n.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\Accessibility.js", "JavaScript", 0, 257, 0, 0, 0, 0, 0, 0, 145, 1, 403
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\Accessibility.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\AccessibilityComponent.js", "JavaScript", 0, 51, 0, 0, 0, 0, 0, 0, 96, 1, 148
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\AccessibilityComponent.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\Components\AnnotationsA11y.js", "JavaScript", 0, 95, 0, 0, 0, 0, 0, 0, 65, 1, 161
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\Components\AnnotationsA11y.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\Components\ContainerComponent.js", "JavaScript", 0, 87, 0, 0, 0, 0, 0, 0, 55, 1, 143
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\Components\ContainerComponent.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\Components\InfoRegionsComponent.js", "JavaScript", 0, 393, 0, 0, 0, 0, 0, 0, 162, 1, 556
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\Components\InfoRegionsComponent.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\Components\LegendComponent.js", "JavaScript", 0, 322, 0, 0, 0, 0, 0, 0, 143, 1, 466
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\Components\LegendComponent.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\Components\MenuComponent.js", "JavaScript", 0, 269, 0, 0, 0, 0, 0, 0, 153, 1, 423
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\Components\MenuComponent.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\Components\NavigatorComponent.js", "JavaScript", 0, 162, 0, 0, 0, 0, 0, 0, 69, 1, 232
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\Components\NavigatorComponent.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\Components\RangeSelectorComponent.js", "JavaScript", 0, 321, 0, 0, 0, 0, 0, 0, 152, 1, 474
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\Components\RangeSelectorComponent.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\Components\SeriesComponent\ForcedMarkers.js", "JavaScript", 0, 152, 0, 0, 0, 0, 0, 0, 80, 1, 233
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\Components\SeriesComponent\ForcedMarkers.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\Components\SeriesComponent\NewDataAnnouncer.js", "JavaScript", 0, 172, 0, 0, 0, 0, 0, 0, 137, 1, 310
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\Components\SeriesComponent\NewDataAnnouncer.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\Components\SeriesComponent\SeriesComponent.js", "JavaScript", 0, 67, 0, 0, 0, 0, 0, 0, 63, 1, 131
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\Components\SeriesComponent\SeriesComponent.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\Components\SeriesComponent\SeriesDescriber.js", "JavaScript", 0, 288, 0, 0, 0, 0, 0, 0, 126, 1, 415
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\Components\SeriesComponent\SeriesDescriber.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\Components\SeriesComponent\SeriesKeyboardNavigation.js", "JavaScript", 0, 481, 0, 0, 0, 0, 0, 0, 239, 1, 721
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\Components\SeriesComponent\SeriesKeyboardNavigation.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\Components\ZoomComponent.js", "JavaScript", 0, 197, 0, 0, 0, 0, 0, 0, 117, 1, 315
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\Components\ZoomComponent.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\FocusBorder.js", "JavaScript", 0, 184, 0, 0, 0, 0, 0, 0, 113, 1, 298
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\FocusBorder.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\HighContrastMode.js", "JavaScript", 0, 57, 0, 0, 0, 0, 0, 0, 48, 1, 106
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\HighContrastMode.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\HighContrastTheme.js", "JavaScript", 0, 196, 0, 0, 0, 0, 0, 0, 16, 1, 213
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\HighContrastTheme.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\KeyboardNavigation.js", "JavaScript", 0, 281, 0, 0, 0, 0, 0, 0, 167, 1, 449
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\KeyboardNavigation.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\KeyboardNavigationHandler.js", "JavaScript", 0, 39, 0, 0, 0, 0, 0, 0, 87, 1, 127
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\KeyboardNavigationHandler.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\Options\A11yDefaults.js", "JavaScript", 0, 81, 0, 0, 0, 0, 0, 0, 877, 1, 959
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\Options\A11yDefaults.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\Options\DeprecatedOptions.js", "JavaScript", 0, 146, 0, 0, 0, 0, 0, 0, 119, 1, 266
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\Options\DeprecatedOptions.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\Options\LangDefaults.js", "JavaScript", 0, 170, 0, 0, 0, 0, 0, 0, 270, 1, 441
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\Options\LangDefaults.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\ProxyElement.js", "JavaScript", 0, 143, 0, 0, 0, 0, 0, 0, 77, 1, 221
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\ProxyElement.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\ProxyProvider.js", "JavaScript", 0, 201, 0, 0, 0, 0, 0, 0, 114, 1, 316
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\ProxyProvider.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\Utils\Announcer.js", "JavaScript", 0, 57, 0, 0, 0, 0, 0, 0, 33, 1, 91
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\Utils\Announcer.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\Utils\ChartUtilities.js", "JavaScript", 0, 194, 0, 0, 0, 0, 0, 0, 104, 1, 299
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\Utils\ChartUtilities.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\Utils\DOMElementProvider.js", "JavaScript", 0, 26, 0, 0, 0, 0, 0, 0, 43, 1, 70
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\Utils\DOMElementProvider.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\Utils\EventProvider.js", "JavaScript", 0, 28, 0, 0, 0, 0, 0, 0, 37, 1, 66
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\Utils\EventProvider.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\Utils\HTMLUtilities.js", "JavaScript", 0, 208, 0, 0, 0, 0, 0, 0, 111, 1, 320
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Accessibility\Utils\HTMLUtilities.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Core\Animation\AnimationUtilities.js", "JavaScript", 0, 92, 0, 0, 0, 0, 0, 0, 108, 1, 201
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Core\Animation\AnimationUtilities.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Core\Animation\Fx.js", "JavaScript", 0, 226, 0, 0, 0, 0, 0, 0, 162, 1, 389
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Core\Animation\Fx.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Core\Axis\Axis.js", "JavaScript", 0, 1874, 0, 0, 0, 0, 0, 0, 1381, 1, 3256
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Core\Axis\Axis.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Core\Axis\Axis3DComposition.js", "JavaScript", 0, 374, 0, 0, 0, 0, 0, 0, 118, 1, 493
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Core\Axis\Axis3DComposition.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Core\Axis\Axis3DDefaults.js", "JavaScript", 0, 12, 0, 0, 0, 0, 0, 0, 118, 1, 131
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Core\Axis\Axis3DDefaults.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Core\Axis\AxisDefaults.js", "JavaScript", 0, 135, 0, 0, 0, 0, 0, 0, 2915, 1, 3051
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Core\Axis\AxisDefaults.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Core\Axis\BrokenAxis.js", "JavaScript", 0, 389, 0, 0, 0, 0, 0, 0, 220, 1, 610
"c:\Users\MSI SWORD 15 A12V\source\repos\SoftWhatsAppCRMDash\SoftWhatsAppCRMDash\obj\Release\net8.0\PubTmp\Out\wwwroot\lib\highcharts\es-modules\Core\Axis\BrokenAxis.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
